Original_Entry_ID,pXC50,SMILES
CHEMBL1813313,8.32,C1CC[C@@H]2[C@@](C3=CC=4C(C=C3)=CC=CC4)(CN(C)C2)C1
46890490,7.92082,FC=1C=C(C(N2CCNCC2)CC=3C(OC(F)F)=CC=CC3)C=CC1
CHEMBL396082,3.38,C=1CCC(C(OC)=O)C1C=2C=CC3=C(C2)C=CC=C3
44592123,7.85387,S(=O)(=O)(N(C1CCNCC1)CCCC)C2=CC=3C(C=C2)=CC=CC3
CHEMBL395408,7.37,N([C@@H]1CCNC1)(CC=2C=CC=C(C2C)C)C3CCOCC3
CHEMBL247733,8.05,O1CCC(CC1)N(CC2=C(C(=CC=C2)C)C)[C@@H]3CNCC3
CHEMBL89476,6.0,C1(C2N(C)C(CC1C=3C=C(Cl)C(=CC3)Cl)C[C@@H]2O)C(=O)OC
CHEMBL330228,7.56,C1(C2N(C)C(CC1C=3C=C(Cl)C(=CC3)Cl)C[C@H]2O)C(=O)OC
CHEMBL606929,5.91,[C@@H]1(C2N(C)[C@@H](CC1C=3C=C(Cl)C(=CC3)Cl)C[C@H]2O)C(=O)OC
CHEMBL91184,7.82,C1(C2N(C)[C@@H](CC1C=3C=C(Cl)C(=CC3)Cl)C[C@H]2O)C(=O)OC
CHEMBL2310846,6.86,[C@H]1(CC2CC([C@@H]([C@@H]1N2C)C(OC)=O)C=3C=CC(=C(C3)Cl)Cl)O
CHEMBL133070,6.77,C1(C2N(C)C(CC1C=3C=C(C(=O)C)C(=CC3)C(=O)C)CC2)C(=O)OC
CHEMBL1204411,5.68,CNCCCC1CC2=CC=CC=C2N(C3=CC=CC=C3F)S1(=O)=O
CHEMBL232671,2.65,C=1CCC(C(OC)=O)C1C=2C=CC=C(C2)Cl
CHEMBL139277,8.4,C=1(OC(C2=CC(C)=CC=C2)CCNC)C=3C(=CC=CC3)C=CC1
CHEMBL520869,9.0,C=1(C=CC2=C(C1)C=NN2)C3(CCNC3)CC4=CC=CC=C4
CHEMBL2112975,8.59,N1(C2=C(C=CC=C2)C=3[C@@H](C1)[C@@H](ON3)CN4CCN(CC4)C/C=C/C=5C=CC=CC5)C(=O)OCC
CHEMBL278165,9.28,S(C1=C(C=C(C=C1)Br)CO)C=2C(CN(C)C)=CC=CC2
CHEMBL1813486,6.47,C1CC[C@@H]2[C@](CN(C)C2)(CC3=CC(=C(C=C3)Cl)Cl)C1
CHEMBL1813487,8.26,C1CC[C@H]2[C@@](CN(C)C2)(CC3=CC(=C(C=C3)Cl)Cl)C1
CHEMBL1204414,6.47,CNCCCC1CC2=CC(=CC=C2N(C3=CC=CC=C3F)S1(=O)=O)F
70687667,7.500039999999999,ClC=1C=C([C@]23[C@@]([C@H]2CCOC)(CNC3)C)C=CC1Cl
70691872,9.60033,ClC=1C=C([C@]23[C@]([C@@H]2CCOC)(CNC3)C)C=CC1Cl
44562772,5.744730000000001,O([C@@H]1[C@@](O)(CC=2C1=CC=CC2)CNC)C=3C(=CC=CC3)CO
CHEMBL1172381,7.3,C=1(C(=CC=C(C1)[C@@]23[C@H]([C@@H]2CNCC3)COC)Cl)Cl
CHEMBL1173342,8.0,C=1(C(=CC=C(C1)[C@@]23[C@@H]([C@@H]2CNCC3)COC)Cl)Cl
CHEMBL234379,2.74,C1C[C@@H](C(=O)OC)[C@@H](C=2C=CC(C(C)(C)C)=CC2)CCC1
45279666,6.1349,ClC1=C(N2CCN(CC2)CCCNC(=O)C3=C(N(C(=C3)C4=CC=C(Cl)C=C4)C)C)C=CC=C1Cl
CHEMBL376852,5.62,C(C1CCCCN1)(C2=CC=C(C=C2)Cl)CC
CHEMBL247670,7.03,C1=CC(=CC=C1OC)C2CNCC=3C=C(N=CC32)OCC4CCN(CC4)C(C)C
CHEMBL411,5.18,CCC(C1=CC=C(O)C=C1)C(C2=CC=C(O)C=C2)=CC
CHEMBL1644474,6.87,C1[C@H]2CC[C@@H](C[C@@H]1OC3=CC(=CC=C3)Cl)N2
CHEMBL1684054,6.59,C1(C=2C=CC(=CC2)C3=CC=CC=C3)(C(N)C)CCCCC1
24964525,8.85387,ClC=1C=C(OC2=C(C=C(C#CCCNC3CC3)C=C2)CNC)C=CC1Cl
11323940,8.30103,O=C(N([C@@H]1CCNC1)CC(C)C)C2=CC=3C(C=C2)=CC=CC3
11220185,8.52288,O=C(N([C@H]1CCNC1)CC(C)C)C2=CC=3C(C=C2)=CC=CC3
CHEMBL1112,7.01,C1(=CC=CC(=C1Cl)N2CCN(CCCCOC=3C=CC4=C(C3)NC(CC4)=O)CC2)Cl
44590693,7.9318100000000005,FC1=CC(CC[C@H]2O[C@H](CC2)CN)=C(OC)C=C1
44590692,8.60206,FC1=CC(CC[C@@H]2O[C@H](CC2)CN)=C(OC)C=C1
CHEMBL1085959,8.0,C=1C=CC(C(N2CCNCC2)CC=3C=CC=CC3OC)=C(F)C1
73347528,7.49485,ClC=1C=C(C(C2CCNCC2)COC)C=CC1F
CHEMBL397889,9.68,C1=C(N)C(SC=2C(=CC(OCCCO)=CC2)CN(C)C)=CC=C1Br
CHEMBL3216293,7.29,N1(CC(CNC(C=2N=C(N(C2C)C3=CC=C(C=C3)OC)CCC)=O)O)CCN(CC1)C=4C(=C(C=CC4)Cl)Cl
CHEMBL1272092,6.19,N1(CCN(C2=C(C(=CC=C2)Cl)Cl)CC1)CCNC(C3=NC(=NC(=C3OC)C)C)=O
CHEMBL523416,7.07,C1(=CC=C2C(=C1)COC2(CCCNC)C3=CC=CC=C3)C#N
CHEMBL1275731,8.89,N1C2=C(C([C@H]3C[C@@H](CC3)N(C)C)=C1)C=C(C=C2)C#N
49836388,9.42022,N([C@@H]1C[C@@H](CC1)C=2C=3C(NC2)=CC=C(C3)C#N)(C)C
CHEMBL1275709,9.66,N1C2=C(C([C@@H]3C[C@@H](CC3)N(C)C)=C1)C=C(C=C2)C#N
49836387,9.01323,N([C@@H]1C[C@H](CC1)C=2C=3C(NC2)=CC=C(C3)C#N)(C)C
CHEMBL1276165,9.32,N1C=C(C=2C1=CC=C(C2)C#N)C3CC(CC3)N(C)C
CHEMBL383081,7.89,C=1C(=CC=2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@H](NC)C2C1)C(N)=O
CHEMBL3094161,5.24,C1(=CC=C2C(=C1)COC2(C3=CC=C(C=C3)F)CCCN(CC4=CNC5=C4C=C(C=C5)OC)C)C#N
24897270,7.49485,O[C@@H]([C@@H](N(C=1C=C(C=CC1)C)C)C2=CC=CC=C2)CNC
CHEMBL78405,8.96,C=1(SC=2C=C(OC)C=CC2C1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CHEMBL208178,8.66,C1(CN(CCCOC)C2CCNCC2)=CC=CC=C1C(F)(F)F
10263960,8.29243,FC1=CC=2NC=C(C3CC(N(C)C)CC3)C2C=C1
CHEMBL468376,6.51,C1(=CC=C(C=C1)C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)CC(CC4=CC=CC=C4)(C)O)F
45139967,6.55284,FC=1C=C([C@H](N2CCC=3C2=C(C=CC3)C)[C@H](O)CNC)C=CC1
CHEMBL524313,7.46,C1=CC=C2C(=C1)[C@H](OC=3C=CC(=CC3C)O)[C@H](CNC)OC2
CHEMBL234128,2.3,C1CC=C(C=2C=CC=C(C(F)(F)F)C2)C(C(OC)=O)C1
CHEMBL525714,6.56,C1=CC=C2C(=C1)COC2(CCCN(C)C)C3=CC=C(C=C3)F
CHEMBL1077638,7.96,C=1(C=CC=C(C(F)(F)F)C1Cl)C(=O)N(CC(C)C)[C@@H]2CNCC2
CHEMBL522708,6.4,N=1C=2C=CC=C(OCCN3CCC(CC3)CC4=CC=CC(=C4)N5S(CCC5)(=O)=O)C2C=CC1C
CHEMBL575854,8.35,C12N(C(C[C@@H]([C@@H]1C(OC)=O)C=3C=CC(=CC3)SCC)CC2)C
CHEMBL245482,8.1,N([C@@H]1CNCC1)(CC=2C=CC=C(C2C)C)CC=3N=CC=CC3
44441338,7.823910000000001,N([C@@H]1CCNC1)(CC=2C(=C(C=CC2)C)C)CC3=NC=CC=C3
60165413,7.19382,S1C(=NC=2C1=CC=CC2)C(=O)CCCCN3CCC(CC3)C4=CC=CC=C4
CHEMBL404013,6.57,[C@@]1([C@@H](C1)CN)(C(N(CC=C)CC=C)=O)C2=CC=C3C(=C2)CCO3
CHEMBL334577,8.26,N12C(C3=C4C(C=CC=C4)=CC=C3C1(C=5C=CC(=CC5)Cl)O)=NCCC2
CHEMBL1271815,5.92,C1(=CC(C(NCCCN2CCN(CC2)C3=CC=CC(=C3C)C)=O)=NC(C)=N1)C(C)C
CHEMBL488241,7.89,C=1C=C(C(OC2=CC=C(C(=C2)C)C)=CC1)CNC
CHEMBL379536,6.68,C1CN(C(C=2C=CC=CC2)CC=3C=C(C=CC3)C(=O)N)CCN1
24964160,8.920819999999999,ClC1=CC=C(OC2=C(CNC)C=C(C#CCCN3CCOCC3)C=C2)C=C1
11493035,5.81248,O=C(C(N1CCCC1)CCC)C2=CC(OC)=C(OC)C=C2
11580456,7.42022,ClC1=C(CN([C@H]2CCNC2)C(=O)C3CC3)C=CC(Cl)=C1
CHEMBL275212,9.96,C12C(C(CC(CC1)N2C)C=3C=CC(=CC3)/C=C\I)C(OC)=O
CHEMBL553395,7.8,C1=C(C(C(N(C2CCCCC2)[C@@H]3CNCC3)=O)=CC=C1)SC
CHEMBL1671870,3.48,C=1C=C(/C=C(\N(=O)=O)/CC2=CC=C(C=C2)Cl)C=CC1Cl
CHEMBL496,5.64,OC1=C(Cl)C=C(C(=C1CC2=C(C(=CC(=C2Cl)Cl)Cl)O)Cl)Cl
CHEMBL606809,7.7,[C@H]1(C2N(C)C(CC2)C[C@@H]1C3=CC=C(C=C3)Cl)C(OCCCCCN4N=NC=C4)=O
CHEMBL545557,8.21,[C@H](C=1C=C2C(=CC1)C=CC=C2)([C@H](C(C)(C)C)O)CN
44592371,7.400010000000001,O1C=2C(CCCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)=CC=CC2NC(=O)C1
22966050,7.30103,FC1=CC=C(C[C@H]2C[C@@H](N(CC2)CCO)CCCNC(=O)NC3=CC(=CC=C3)C(=O)C)C=C1
CHEMBL466538,6.37,C1(=CC=C(C=C1)C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)CC(CC4=CC=CC=C4)=C)F
CHEMBL405728,6.32,[C@@]1(C2=CC=C3C(=C2)CCC3)([C@@H](C1)CN)C(=O)N(CC)CC
CHEMBL596001,9.07,C1C2N(C(CC2)[C@H](C(=O)OCCCCCCN3C=C(N=N3)COC([C@@H]4C5N(C)C(C[C@@H]4C6=CC=C(C=C6)Cl)CC5)=O)[C@H]1C7=CC=C(C=C7)Cl)C
CHEMBL1221,7.12,C=1(C(=CC(=CC1)Cl)Cl)C(SCC2=CC=C(C=C2)Cl)CN3C=NC=C3
56666091,8.60033,ClC=1C=C([C@]23[C@](C2)(CNCC3)CN4C(=CC=C4C)C)C=CC1Cl
CHEMBL401070,3.41,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)OCCF
CHEMBL368229,5.96,N1C=C(CCCN(C)C)C=2C1=CC=C(OC)C2
CHEMBL456654,7.28,C=1(C=CC2=C(C1)C=CN2)C3(CCNC3)CC=4N=CC=CC4
CHEMBL141741,8.7,O(C=1C=2C(=CC=CC2)C=CC1)C(C3=C(C)C=CC=C3)CCNC
CHEMBL1934127,7.0,C12(C[C@H](C3=C1C=CC=C3)NC(C)=O)CCN(CC=4C=C5C(NC6=C5C=C(C=C6)Cl)=CC4)CC2
CHEMBL990,6.12,C=1(C2=C(C=CC1)C=CC=C2)CN(CC=3C=CC(C(C)(C)C)=CC3)C
CHEMBL1086755,6.74,C=1C=C(C=CC1)C2=CC(=C(N2CC)C)C(NCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)=O
45272270,7.113510000000001,FC(F)(F)C=1C(OC(C2CCNCC2)C3=CC=CN=C3)=CC=CC1
CHEMBL336100,7.42,N12C(C=3C(F)=CC=CC3C1(C=4C=CC(=CC4)Cl)O)=NCC2
CHEMBL14144,6.41,C1(C2N(C)C(CC1C=3C=CC(=CC3)Cl)CC2)C(OC4=CC=CC=C4)=O
CHEMBL488069,7.77,C=1C=C(CN(C)C)C(OC=2C=C(C(Cl)=CC2)Cl)=CC1C(F)(F)F
CHEMBL26649,7.44,C1(=CC=C(C=C1)C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)CCC4=CC=CC=C4)F
9836263,8.30103,ClC=1C=C(OC=2C(CN(C)C)=CN=CC2)C=CC1SC
CHEMBL233054,8.57,C=1C=C2C(C=3C=CC(OC)=CC3)CN(C)CC2=CC1OCCCN4CCC(CC4)F
CHEMBL235824,8.57,C1=C(OCCCN2CCC(CC2)F)C=C3C(=C1)[C@H](C4=CC=C(C=C4)OC)CN(C3)C
CHEMBL1628650,10.1,C1C[C@H]([C@@H](CN1)COC2=C(C=C3C(=C2)OCO3)[3H])C4=CC=C(C=C4)F
CHEMBL490,10.4,C12=CC(OC[C@H]3[C@H](C=4C=CC(=CC4)F)CCNC3)=CC=C1OCO2
CHEMBL407803,6.75,C1(C2N(C)C(CC1C3=CC=C(C=C3)Cl)CC2)C(=O)NCCCCNC(C4C5N(C)C(CC4C6=CC=C(C=C6)Cl)CC5)=O
25118700,6.8041,S(C1=CC=C(C2CN(CC3=C2C(OC=4C=C(N=CC4)CN5CCCCC5)=CC=C3)C)C=C1)C
CHEMBL216736,9.7,C12NC(C[C@@H]([C@@H]1C(OC)=O)C3=CC=CC(=C3)/C=C/I)CC2
CHEMBL565844,6.4,C1=CC(=CC(=C1C)Cl)C(=O)C(NC(C)(C)C)C
CHEMBL438321,2.33,C1CC=C(C=2C=CC(C(F)(F)F)=CC2)C(C(OC)=O)C1
44455761,6.72125,ClC=1C=C(OC=2C(CN(C)C)=CC=CC2)C=CC1
25188770,7.0315199999999995,O1[C@H]([C@@H](OC=2C(=CC=CC2)C)C3=CC=CC=C3)CNCC1
CHEMBL475937,6.54,C1=CC=2C(C(=O)N([C@H](CCNC)C3=CC(=CC=C3)Cl)C2C(=C1)F)(C)C
CHEMBL1170211,7.8,N1CCN(C(C1)CC=2C=CC=CC2)C=3C=C(C4=C(C3)C=CN4)F
71454275,5.45445,ClC=1C=C2N=C(O)N(C3CCN(CC3)CCC)C2=CC1
CHEMBL2333641,7.64,C1CN(CCC1(C2=CC=C(C=C2)Cl)COCC=3N=C(C=C(C3)C(F)(F)F)Cl)C
15983575,6.72354,O1CCN(CCCOC2NCC3=C(C=NC=C3C2)C4=CC=C(OC)C=C4)CC1
CHEMBL1077898,3.59,C(C(CC)NCCC)C=1C=CC(=CC1)SC
CHEMBL385607,6.15,C1CN([C@H](C[C@@H]1CC2=CC=C(C=C2)F)CCCNC(NC3=CC(C(C)=O)=CC(C(=O)C)=C3)=O)CC(N)=O
CHEMBL186056,7.31,C=1(C(=CC(=CC1)I)N)CC=2C(CN(C)C)=CC=CC2
CHEMBL395096,8.19,C=1C=C2C(C=3C=CC(OC)=CC3)CN(C)CC2=CC1OCCCN4CCC(CC4)(F)F
CHEMBL421660,9.28,C=1(SC=2C=CC=CC2C1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC(=C5)C)=CC=C4)O
44395690,6.1549,O1C2CCC1C(C(=C2)C3=CC=4C(C=C3)=CC=CC4)C(OC)=O
11558708,7.14267,ClC1=C(CN([C@H]2CCNC2)C(=O)CCC)C=CC(Cl)=C1
CHEMBL488638,7.08,C1[C@]2(C3=CC(=C(C=C3)Cl)Cl)[C@@H](C2)CN1
11658655,7.910089999999999,ClC=1C=C([C@]23[C@H](C2)CNC3)C=CC1Cl
9795276,7.92082,ClC=1C=C(C23C(C2)CNC3)C=CC1Cl
CHEMBL328195,8.32,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C=C(/C5=CSC=C5)\C
CHEMBL504028,8.4,C1=C(C2OC(CC2)CN)C=CC=3C1=CC=CC3
CHEMBL234447,9.1,C=1(C(=O)N)C=CC=2C(OCCC2C1)CCN3CCN(C[C@H]3C)C4=CC=CC=5C4=CC=C(C5)F
44431532,8.52288,FC1=CC2=C(C(N3C[C@H](N(CC3)CC[C@@H]4OCCC5=C4C=CC(=C5)C(=O)N)C)=CC=C2)C=C1
44431533,8.13077,FC1=CC2=C(C(N3C[C@H](N(CC3)CC[C@H]4OCCC5=C4C=CC(=C5)C(=O)N)C)=CC=C2)C=C1
CHEMBL460407,9.1,C([C@@H]1O[C@H](CC1)CN)CCC=2C=C(C=CC2OC)F
CHEMBL459367,8.59,C([C@H]1O[C@H](CC1)CN)CCC=2C=C(C=CC2OC)F
CHEMBL455423,8.44,C=1C=C(CN(C)C)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1OC
CHEMBL1077961,4.55,C(C(C)NOC)C=1C=CC(=CC1)SC
CHEMBL2171408,6.59,C1NCC1C(C2=CC=C(C(=C2)Cl)Cl)OCC
CHEMBL566090,6.38,C=1C=C(C=C([C@H](N2C3=C(C=C2)C(=CC=C3)F)[C@H](O)CNC)C1)F
CHEMBL610514,7.68,C=1C=C(C=C([C@H](N2C3=C(CC2)C=CC=C3)[C@@H](CNC)O)C1)F
CHEMBL2407320,8.04,C1(CCNCC1)C(C2=CC(=C(C=C2)Cl)Cl)CSCC
44578317,5.90309,S(=O)(=O)(N([C@H]1CCNC1)CC=2C(SC)=CC=CC2)C
CHEMBL435990,5.01,C12C([C@@H](OC(C=3C=CC(=CC3)C)C=4C=CC(=CC4)C)CC(N1C)CC2)C(=O)OC
CHEMBL2333605,7.89,C1CNCCC1(C2=CC=CC=C2)COCC=3N=C(C=C(C3)C(F)(F)F)C4CC4
24947569,8.30103,S(C1=CC=C(OC2=C(C=C(C(=O)N3CCN(C4CC4)CC3)C=C2)CNC)C=C1)C
44568324,5.72125,S(=O)(C1=C(CN(C)C)C=C(S(=O)(=O)N)C=C1)C2=CC=C(C=C2)C(F)(F)F
10023176,9.10018,O1C=2C(NC(=O)C1)=CC(CCN3CCN(CC3)C4=NC=CC5=C4C=CC=C5)=CC2
24856048,5.85387,FC(F)(F)C=1C(OC2=C(C=C(C(=O)N3CCN(C4CC4)CCC3)C=C2)CNC)=CC=CC1
44434150,8.17393,ClC=1C=C(OC2=C(CNC)C=C(C#CCCN3CCSCC3)C=C2)C=CC1Cl
9973018,7.823910000000001,N(C1CC(CC1)C=2C=3C(NC2)=CC=C(C3)C#N)CC4=CC=CC=C4
CHEMBL377498,5.75,C1CCN(C(CC)CC(C2=CC(=C(C=C2)Cl)Cl)=O)C1
CHEMBL320597,6.27,N1(C(CN2CCN(CC2)CC3=CC=C(C=C3)C)=O)[C@@H](CC4=C1C=CC=C4)C
11350339,7.370589999999999,FC=1C=C2C(CCCN(CC3CC3)C4CC5=C(OC4)C=CC=C5OC)=CNC2=CC1
CHEMBL570593,10.64,C=1C(=C(C=CC1CCC(=O)O)OC[C@@H](CNC(CC2=CC=C3C(=C2)C=CC=C3)(C)C)O)C#N
CHEMBL256227,7.6,C1CCC[C@@H]([C@@]1(OCCC)C=2C=CC=C(OC)C2)CN(C)C
CHEMBL408940,6.89,[C@@]1([C@@H](C1)CN)(C(N(CC=C)CC#C)=O)C2=CC=C3C(=C2)CCO3
CHEMBL441137,7.89,C=1C=C(C(=CC1C#CCCN2CCN(CC2)C(C)C)CNC)OC3=CC=C(C=C3)SC
46230885,7.744730000000001,N1[C@H](C[C@H](CC1)CC2=CC=CC=C2)CCC=3C=4C(NC3)=CC=C(C4)C#N
11949672,5.85387,FC=1C(O[C@@H]2[C@@H](OCC=3C2=CC=CC3)CNC)=C(CC)C=CC1
46230706,6.534619999999999,O(C1=NC=CC=C1C2CCNCC2)C=3C(=CC=CC3)C
CHEMBL1224490,9.4,C1(C(=O)C2(CCNC2)CC(C)C)=CC(=C3C(=C1)C=CN3)F
44562776,8.22185,FC1=CC(=C(O[C@@H]2[C@@](O)(CC=3C2=CC=CC3)CNC)C=C1)C
CHEMBL520661,6.05,C=1C(=C2CC(COC2=C(C1)F)N(CCCC=3C4=C(NC3)C=C(C=C4)F)C5CCC5)C(N)=O
CHEMBL43524,6.55,N(C1=CC=C(C=C1)OC)(CC2=CC=CC=C2)CCN3CCN(CC3)C/C=C/C=4C=CC=CC4
826600,6.18046,O(C=1C(CN(C)C)=CC=CC1)C2=CC=CC=C2
45271853,5.9625699999999995,S(C1=C(C(=O)N([C@H]2CCNC2)CCC)C=CC=C1)C
CHEMBL141114,8.68,C=1(OC(C=2C=CC(=CC2)C)CCNC)C=3C(=CC=CC3)C=CC1
CHEMBL11,9.28,N1(C2=C(CCC=3C1=CC=CC3)C=CC=C2)CCCN(C)C
CHEMBL234127,3.18,C1CC(C(=CC1)C=2C=CC=CC2)C(OC)=O
44562774,8.30103,O([C@@H]1[C@@](O)(CC=2C1=CC=CC2)CNC)C3=C(C=C(C=C3)C)C
44590643,5.68382,FC1=CC([C@@H]2O[C@H](CC2)CN)=C(OC)C=C1
11492305,5.1621,FC1=CC(C2OC(CC2)CN)=C(OC)C=C1
44419340,6.663539999999999,FC1=CC=C(C[C@H]2C[C@@H](N(CC2)CC=C)CCCNC(=O)NC3=CC(=CC=C3)C(=O)C)C=C1
CHEMBL1080745,6.96,C=1C=C(C=CC1)C2=CC(=C(N2CC(C)C)C)C(NCCCN3CCN(CC3)C4=CC(=CC=C4)Cl)=O
CHEMBL578346,8.0,C1=CC=C2C(=C1)C=C(C(N(C3CCNCC3)C4CCC4)=O)C=C2
CHEMBL2347170,7.62,C1=CC(=C2C(=C1)C(=CN2)CCSCCN)F
CHEMBL691,7.54,[C@]12([C@](C#C)(CC[C@H]1[C@@H]3CCC=4C([C@H]3CC2)=CC=C(O)C4)O)C
CHEMBL606174,5.95,C=1C=C(C=C([C@H](N2C3=C(C(C2)C(C)C)C=CC=C3)[C@H](O)CNC)C1)F
16748004,5.24413,BrC1=CC=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(Cl)C=C5)CC4)C)C=C1
CHEMBL194781,6.91,N1(C(C(CCCNC)CC=2C1=CC=C(F)C2)=O)C=3C=CC(=CC3)C
CHEMBL1276960,8.0,N1C2=CC=C(C#N)C=C2C(C3CC(CC3)NCCC4=CC=CC=C4)=C1
24801797,8.481489999999999,FC1=CC=C(C2(CCN(CC2)C)COCC=3N=C(N4CC(CC4)C#N)C=C(C3)C(F)(F)F)C=C1
5354,5.90198,S(C1=CC=C(C(O)C(NCCCCCCCC)C)C=C1)C(C)C
CHEMBL588119,6.18,CCCCCCCCN[C@H](C)[C@@H](O)C1=CC=C(SC(C)C)C=C1
44449332,7.85387,ClC1=CC(OC)=C(OC=2C(CNC)=CN=CC2)C=C1
16006089,8.481489999999999,O(C1=CC=2[C@@H]3N(C[C@H](C2C=C1)C4=CC=C(OC)C=C4)CCC3)CCCN5CCCCC5
CHEMBL401417,8.23,C=1(C=CC2=CC(=C(C=C2C1)C#N)C#N)C3C(C3)CN(C)C
CHEMBL247935,7.73,C1CN(CCCOC=2C=CC3=C([C@@H]4N(C[C@H]3C=5N=CC=CC5)CCC4)C2)CCC1
44472590,5.79237,S1C=C(N=C1N)CC(=O)NC=2C=CC(C[C@H]3N[C@H](CC3)[C@H](O)C4=CC=CC=C4)=CC2
CHEMBL2333642,8.05,C1CNCCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)Cl
50899744,6.19111,ClC1=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N=C(C(C)C)C3)C)C=CC=C1Cl
24749955,8.920819999999999,S(C1=C(CN(C)C)C=C(OCCO)C=C1)C=2C(N)=CC(F)=CC2
CHEMBL467757,5.74,C=1C=CC(C(C=2C=CC=CC2)OCCN3CCN(CC3)CCC(C4=CC=CC=C4)=C)=CC1
CHEMBL3126965,6.17,C1(CCC(CC1)NC2CC2)(C3=CC=CC=C3)COCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
44562682,6.30103,S(C=1C(O[C@@H]2[C@@](O)(CC=3C2=CC=CC3)CNC)=CC=CC1)C
CHEMBL1290596,7.3,C1=CC(N2CCN(CC2)CCC=3C4=C(C=CC3C)NC(CC4)=O)=C5C=CC(=NC5=C1)C
CHEMBL240127,5.0,[C@@H]1(C[C@H]([C@@](N)(C(O)=O)C1)C(=O)O)C(=O)O
44586284,6.67162,IC=1C=C2C(CCCN3CCC4=C(C3)C=CC=C4O[11CH3])=CNC2=CC1
CHEMBL197982,8.68,C=1(SC=2C(CCN3[C@@H](CN(CC3)C4=C5C(C=C(C=C5)F)=CC=C4)C)OCCC2C1Cl)C(=O)N
CHEMBL487869,5.46,C1=CC=C2C(=C1)[C@@H](OC3=CC=CC=C3OC)C[C@H]2N(C)C
16748950,6.42366,ClC1=CC=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C)C=C1
44441067,8.080919999999999,O(C1=CC=2[C@@H]3N(CCC3)C[C@H](C2C=C1)C4=CC=CN=C4)CCCN5CCCCC5
CHEMBL584173,6.5,C=1C(=C(OC=2C=CC(=CC2)F)C=CC1)C3CCNCC3
11149970,7.15366,S(C=1C(CNCC)=CC=CC1)C=2C(N)=CC(=CC2)C
CHEMBL91,6.38,C=1(C(=CC(=CC1)Cl)Cl)C(CN2C=NC=C2)OCC=3C(=CC(=CC3)Cl)Cl
CHEMBL25416,6.0,C=1(C=2C(=CC=C(C2)Br)NC1)CC3CCNCC3
25139065,6.860119999999999,FC1=C2OCC(N(CC3CC3)CCCCN4C5=C(C=C4)C=CC=C5F)CC2=C(C=C1)C(=O)N
90665200,7.55284,ClC1=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)CC)C=CC=C1Cl
45483400,7.251810000000001,FC=1C(COC=2C(C3CCNCC3)=CC=CC2)=CC=CC1
CHEMBL381373,9.59,C1(CN(CC(C)C)C2CCNCC2)=CC=CC(C(F)(F)F)=C1
46229670,8.1549,FC1=CC(OC=2C(N)=CC(=CC2)C)=C(CN(C)C)C=C1
CHEMBL568538,7.68,[C@H]1(CNCCC2CCC=3NC=4C(C3C2)=CC(=CC4)F)COC5=C(C=CC6=C5CC(N6)=O)O1
CHEMBL497463,5.4,C1=CC=C2C(=C1)[C@H]([C@@H](CNC)CC2)OC3=CC=CC=C3C
44593688,5.85387,O([C@@H]1[C@@H](CCC=2C1=CC=CC2)CNC)C=3C(=CC=CC3)C
CHEMBL498686,5.57,C1C=2C=CC=CC2[C@H](OC3=CC=CC=C3C)[C@@H](CNC)C1
CHEMBL561599,7.4,C=1(C=CC=2NC=CC2C1)N(C3CCNCC3)C(C4=CC=CC=C4)C
CHEMBL180101,6.18,O([C@H]([C@H]1OCCNC1)C2=CC=CC=C2)C3=C(OCC)C=CC=C3
CHEMBL14370,8.05,C=1C=CC(=C(OCC)C1)OC(C2OCCNC2)C3=CC=CC=C3
CHEMBL374634,6.26,C(C1=CC(=C(C=C1)Cl)Cl)(CCCC)C2NCCCC2
CHEMBL2347166,8.0,C=1(C=CC2=C(C1)C(=CN2)CCNCCO)F
CHEMBL184910,7.32,C1=2C(O[C@@]3(C1=CC=C4C2OCO4)CC[C@@H](N5CCN(CC5)CC6=C(I)C=CC=C6)CC3)=O
10437435,7.31876,IC=1C(CN2CCN(C3CCC4(OC(=O)C=5C4=CC=C6OCOC56)CC3)CC2)=CC=CC1
76318227,6.823910000000001,FC(F)(F)C1=CC(COCC2(CCC(NCC)CC2)C3=CC=CC=C3)=CC(=C1)C(F)(F)F
